,x,y,label
138,-0.6339198226860724,-0.5935186716961964,1
139,-0.218955837282395,0.9562395900208476,0
140,-0.7691241907579064,0.10081978819135873,1
141,-0.9627729086163723,0.1859608961001106,0
142,-0.45951886276260734,0.5844286220145717,1
143,0.42000010831972484,0.6082633587093825,1
144,-0.7275962952885713,-0.4022747219804014,1
145,-0.7717134533122132,-0.19221035883540755,1
146,0.5377334592933117,-0.6015785427886601,1
147,-0.7577163161178571,-0.07012045532379653,1
148,-0.6655481831426375,0.7894328410953708,0
149,-0.09810293920845266,-0.7733299512478917,1
150,0.7947229551435491,-0.2233094808179815,1
151,-0.6032999364033649,0.670150281206126,1
152,0.3057805925022121,1.0435741894313975,0
153,-0.6763721089005781,0.3214239227841883,1
154,0.6084583760049341,0.8328393181307657,0
155,0.9110230746511676,-0.1431932854334957,0
156,0.9457729952363254,0.2836672970661562,0
157,-0.943998152232575,-0.5416279203975392,0
158,-0.06441961432250849,0.8207182120218867,1
159,0.5796743944405741,-0.5191335026502488,1
160,-0.6848925124029337,0.5587466726001351,1
161,-0.3112482860696006,0.7284398730666709,1
162,-0.6888812282355639,-0.24036794704478853,1
163,-0.2202456854485791,-0.9975489759716085,0
164,-0.5367383377942637,-0.8414361954909575,0
165,0.5030654871771809,0.6396965230601394,1
166,0.554419883403745,-0.759980781609237,0
167,0.2947542157269461,-0.6785050811812543,1
168,0.490468335761604,-0.6206472431373224,1
169,0.7204909579345047,0.27844963948327733,1
170,-1.0173586162363688,-0.05590857123576022,0
171,-0.4224368589360687,0.9204634887103712,0
172,-0.16600712331351686,0.8815499500682349,1
173,0.48404425890276104,0.8397460451175389,0
174,0.8219088919461153,-0.024706243444634048,1
175,-0.7438617258401049,-0.6041884234120288,1
176,-0.21312117162743677,-0.6786552228710081,1
177,0.27162832485955946,0.688717554379906,1
178,-0.32193941636309864,-0.9705912591386242,0
179,0.388781069606746,-0.6523511351771946,1
180,-0.2346560279806397,-1.0087408538309304,0
181,0.11007104705330586,0.7526785652151279,1
182,0.9414029004433637,0.09666122882865028,0
183,0.6690955254034007,0.2797866057790457,1
184,-0.29165693947126947,0.9443249624368802,0
185,0.26484121406337846,0.93684649828298,0
186,0.38440893979351387,0.898312127867342,0
187,0.8867684522930499,-0.4562718785579465,0
188,0.8018815013378467,0.4341681606175073,1
189,-0.8109819481500439,-0.22133521859142385,1
190,-0.4496632593773473,0.9317182300618277,0
191,-1.0538582036545965,-0.08251902550189576,0
192,-0.6655831937591109,-0.43555065582612423,1
193,-0.7095642472120967,0.4644843758006367,1
194,-0.5329871649915399,-0.6586307610752166,1
195,-0.7644231217775502,0.27585727039378105,1
196,-0.5149475720289084,-0.49900228066211494,1
197,0.745596082778905,0.657323536305991,0
198,0.03812724988783363,-1.0215098970275955,0
199,0.4273788980632644,-0.6511709849826608,1
200,0.47295462872280164,0.6469750548082791,1
201,0.5606486133292822,-0.6313345313842237,1
202,0.7942946546392964,0.10337934770957098,1
203,0.0249624946841224,0.7985731692888423,1
204,-0.13217112486593152,-0.8318302255464589,1
205,-0.38646993001681573,-0.6479735795226529,1
206,-0.6478264291901197,0.7448978784592579,0
207,-0.005611539206672886,1.0108943681722817,0
208,-0.5200584022004582,0.8364656169835789,0
209,-0.6861117353235925,0.275653754350222,1
210,-0.7990267776356692,-0.5990313315121968,0
211,0.7517768803693757,0.25018385512582975,1
212,0.12235987497552768,-0.8838375996212666,1
213,0.9076275626103198,-0.432903562444378,0
214,0.6973276695954138,-0.5967084959290272,0
215,0.4858251854197642,-0.8777913225156388,0
216,-0.9592608241128427,-0.15140500876169555,0
217,-0.5329321258401709,0.6877028784342312,1
218,0.43179943249390995,-0.661481911832339,1
219,-0.12124006679371309,0.7633394509021173,1
220,-0.7370752206602881,0.688492920277615,0
221,0.7955652591103668,0.5519864217939988,0
222,0.6038647509976983,-0.7839482712936441,0
223,0.9368158136625552,0.5798712704362773,0
224,0.9630895706607489,-0.3266220227717082,0
225,0.8520452167595932,0.5661519014657529,0
226,-0.9724869819158924,-0.27282185803536446,0
227,-0.7408781805580156,-0.425379758697529,1
228,1.0416072004451553,-0.024604582337133866,0
229,-0.028441667785417485,-1.0168141070204335,0
230,-0.5772163552441087,-0.7352450517709382,0
231,0.9959266485092217,-0.011764613098497509,0
232,-0.1717871824138866,0.7504346289589419,1
233,0.7005978291440536,0.08096518003823062,1
234,0.18679648164555449,-0.7758742678009743,1
235,0.08677505280531057,-0.9590591386122993,0
236,-0.2609511114447567,-0.9538859168099214,0
237,-0.543168380872385,0.7827164634013706,0
238,-0.9911926276945574,-0.3094061177556667,0
239,-0.1022411307373129,0.785650292162356,1
240,-1.015196084176843,0.1761734924294709,0
241,-0.8097450284692757,0.2580173600726984,1
242,-0.8144376059542902,0.06987344375899572,1
243,0.8131781033126231,-0.584799810565695,0
244,0.22654465785876088,-1.006106964632705,0
245,0.31329871024816525,-0.6788778069343877,1
246,-0.4708362368293336,0.8955711432200054,0
247,0.4971694027437393,-0.7409787906436394,1
248,0.9902148619230302,0.26045043404208723,0
249,0.4750026953369247,0.8999548564396059,0
250,0.48190593205498294,0.786896294176119,0
251,-0.1315526559505017,0.814309243694704,1
252,-0.024438373078220783,0.9783915291294707,0
253,-0.22986496143915514,-0.7175506956101523,1
254,0.011146786094216288,0.836926354128218,1
255,-0.7606984814191526,-0.724374349085234,0
256,-1.0680102386812655,0.00278257031583784,0
257,-0.2357167136670078,0.9864306542234557,0
258,0.6971898476430206,0.3150854164185813,1
259,-0.7269802940150725,-0.05179991044389751,1
260,-0.49114913219009076,0.5742712171038411,1
261,0.5059979160954966,0.6418791796901077,1
262,-0.1170877709059766,-0.7354674847831763,1
263,0.5270848682232628,-0.7627638130317838,0
264,-0.18331407275154515,-0.8309846746965082,1
265,-0.3516560275776988,-0.7082230151564147,1
266,0.6195148356905738,0.8411797241829434,0
267,-0.9022415292092995,0.513407275736793,0
268,0.638302534650777,0.653554141594564,0
269,-0.7827753658446374,0.13069083016240093,1
270,0.3022404936806864,-0.937731154620652,0
271,-0.9159351600892373,0.5928572224014738,0
272,0.1982902408906157,0.7826754268475927,1
273,-0.7834089699240969,-0.6251309810658903,0
274,0.5282657512294678,0.5519097155486838,1
275,-0.5292369986392539,-0.654353074168362,1
276,-0.798572679721928,-0.2083556053262915,1
277,-0.5233588230939956,0.7008877081181983,1
278,0.6218656096411839,-0.6208757373023526,1
279,-0.18803895076534746,-0.8814794024319469,0
280,0.8327533385452083,0.0755955751144974,1
281,0.6513623988144803,0.3342417737511571,1
282,1.0127628643515085,-0.08863616958644234,0
283,-0.6450389201118836,-0.5759060496247641,1
284,-0.3944724043342615,-0.7590496216405865,1
285,0.3198362614344136,0.6846854141127368,1
286,-0.8378211990880985,0.30449381436430634,1
287,-0.9437298948550464,-0.3790587501770382,0
288,-0.2743419162444932,1.024165516737713,0
289,0.7325959612435162,0.5401881516216239,1
290,-0.6339707100045918,-0.40310112839100914,1
291,-0.26799928154401675,0.9876461798020231,0
292,-0.7913812745171582,-0.5070125850890095,0
293,0.5708266802353094,-0.37782369876382094,1
294,0.8283168810903412,-0.0057389386769081145,1
295,-0.5942758132889768,-0.5074370442228493,1
296,0.6958786201950405,0.3492483502142569,1
297,-0.6477002870762395,-0.6517187596445708,0
298,0.6571951343724916,-0.43063181304076764,1
299,0.9642730638006985,-0.2580129198639809,0
300,0.9439816037631459,-0.41341275822052836,0
301,0.5599361666866383,-0.8250702134335094,0
302,0.2922403130535359,0.7559077484609169,1
303,-0.26739078400142846,0.7184187976493112,1
304,0.9395673826558665,0.2725762409371756,0
305,0.08821199891869333,-0.8706502781963881,1
306,-1.048385401202124,0.030574391286352344,0
307,-0.4865645535182105,0.6212115352179768,1
308,-0.7528815917539491,-0.6843595207808689,0
309,-0.7685335200387376,0.28501421397531285,1
310,0.8090088615242267,0.19251202044026858,1
311,-0.2810557990259367,-0.983760634730421,0
312,-0.7599526679966613,-0.5387664346320469,0
313,0.723468126777641,-0.06416584703625132,1
314,0.5643177432256995,0.44497433466309994,1
315,0.553898228020564,-0.5236006103022435,1
316,0.7775915077991168,-0.08492172847107651,1
317,0.8378773959442117,0.6338551281814084,0
318,0.33879492958618584,-0.9477715792284064,0
319,-1.0087516193400996,-0.23685348800748246,0
320,0.4111954441414539,-1.004725116698258,0
321,0.2031354709327935,0.6846959896736824,1
322,-0.8570767792541779,0.48336062263214263,0
323,0.08189030347650558,1.0611830438422756,0
324,0.6488502448660655,-0.5837133203958169,1
325,-0.6935698742925762,0.7214441009248098,0
326,0.5079022955913116,-0.6789752455909634,1
327,-0.3319945683228064,-0.8352564832367109,1
328,0.1858767047605563,0.8612352240610265,1
329,0.7163662745207732,0.4128861353176461,1
330,0.33034354116647147,0.8390726879351271,0
331,-0.5656886193616449,-0.5388035522408489,1
332,-0.12398433939301748,0.7905908476417531,1
333,-0.7746846352420323,0.11342934371240958,1
334,0.8198746607847676,0.1517032549580142,1
335,-0.6159054577217535,-0.7820481671558219,0
336,-0.7780931826411234,0.5901484364922216,0
337,0.16803166381148515,0.9475586111396892,0
338,-0.9909947322710818,0.2018763415676595,0
339,1.008845809196204,-0.1360592793048313,0
340,-0.8810392015409834,0.6886317935076739,0
341,-0.5192669776109096,-0.798749371647679,0
342,-0.6231387178798795,0.5191599550993743,1
343,0.6406370462938298,0.7482244201565844,0
344,-0.43415863070592764,0.5916605259648758,1
345,0.1940575486847535,-0.732283538527525,1
346,0.8542101949088461,0.07636247388999383,1
347,0.34490895353523715,0.9830086074077939,0
348,0.8846986665000627,-0.2657424999098183,0
349,-0.83407283719138,-0.2678271410244615,1
350,0.6030435794354159,0.7396818743775969,0
351,-0.7107626899758379,-0.3763354710742693,1
352,-0.6499872902988579,0.7768678584536101,0
353,0.9986153241608982,-0.08591235043654971,0
354,0.7688745478981832,-0.4658163294702658,1
355,-0.8185514640787785,-0.08507029872114039,1
356,0.1672639143198935,0.9678287913482908,0
357,-1.0476325232671206,0.1344856652728772,0
358,0.274763638436259,-0.8973355711100658,0
359,0.2865909345362814,1.0061853259532971,0
360,0.20197553070693236,-0.8079976811762356,1
361,0.8672110358593927,0.42989570371415536,0
362,-0.6790885861614027,-0.43264036991445254,1
363,-0.02101545816873146,-0.8836263725480442,1
364,-0.7214999471076997,0.08913341240970375,1
365,-0.1213721844496622,0.7759550054655995,1
366,0.12714293340631716,-0.9800077206672081,0
367,0.5846665342458099,0.7090618568609969,0
368,-0.4752779148324635,0.7123626462769593,1
369,0.27886861813564573,0.68001046700612,1
370,0.6324029061435622,0.5228860194074317,1
371,0.19148689153951454,0.7470147220061794,1
372,-0.945986130080653,0.18735203796294198,0
373,-0.23501706495883656,0.7595709793871345,1
374,-0.712947992622683,0.7600322819552907,0
375,0.634684287049678,0.40500387018401246,1
376,0.564925513109468,0.5336508083409408,1
377,0.7803779628688933,-0.3132439619459675,1
378,0.7298931886394694,-0.6584146561376734,0
379,0.7950268124278275,-0.32463828576320375,1
380,-0.827012357963364,-0.08038191459358984,1
381,0.5463129775564628,0.8066864403459518,0
382,0.7343390827691448,-0.45910542850321245,1
383,-0.40271301292973366,0.6340149343669848,1
384,-0.9613392741755514,-0.36352286075291895,0
385,0.7160956002548802,0.6188424708964224,0
386,0.7480962225679004,0.35142095126509443,1
387,0.2158729254425425,-0.8046149498472939,1
388,0.8462180108229854,-0.6920176740543484,0
389,0.9462318303546192,0.15186335614933186,0
390,0.46290734825479585,0.8972150355644228,0
391,0.18845004872748852,0.9465886337470054,0
392,-0.6507720856819716,0.5180328061698966,1
393,-0.7105690351843721,0.4278274719433115,1
394,0.24129500247903773,-0.8215737263147334,1
395,0.7531461684719108,-0.3175909350977928,1
396,-0.7687173485374258,-0.4212494063835625,1
397,-0.32376782558168465,0.7268121705535019,1
398,-0.7044167615852848,-0.7106214678268199,0
399,-0.46949178772459016,0.856567989800324,0
400,-0.14349424805056923,-0.7726285443811349,1
401,-0.07035345379220743,-0.9212172545386557,0
402,0.0334909035975602,0.6791655243423442,1
403,-0.28847385848454055,-0.7391649954704784,1
404,0.7125904190459935,-0.6974528431783954,0
405,-0.07375918039859188,-0.7279325050918452,1
406,-0.6677666912751745,0.3636583360590355,1
407,-0.16566468564373898,0.7982920960228687,1
408,-0.4648914667067982,-0.7571322901571224,1
409,0.5418457198192395,-0.6017679514952191,1
410,-0.7941308572270172,0.10895159993287894,1
411,-0.1262688255882664,0.9568534694337055,0
412,-0.7886943546294541,-0.15652261570584344,1
413,-0.24508394609485448,0.7313007644237968,1
414,0.938381845019619,-0.008059717412107214,0
415,0.303885995702753,0.7813137240102048,1
416,-0.5706240050215151,0.6204640991042737,1
417,-0.35063725894405673,-0.7395538791997769,1
418,-0.8257049204476747,0.635852802648325,0
419,-0.3613375822638716,0.6124819719165491,1
420,0.7162244530176587,-0.6800808835229638,0
421,0.4750516057063054,-0.8279614864422108,0
422,0.5400813969746636,0.580586419689305,1
423,-0.4003427524262546,-0.889426998954937,0
424,-0.808951023137986,-0.21205826487789842,1
425,0.5856254265992759,0.818881990380553,0
426,0.3253725465684974,-1.0356720323836124,0
427,0.8590737145142684,0.2091678624490211,1
428,-1.0188702868084698,-0.18101944042472556,0
429,-0.6757140269704515,0.18748414338020503,1
430,0.2854585810921869,0.8077310730156408,1
431,-0.7560116782789417,-0.10623809032441543,1
432,-0.9919004259368037,0.29466436829842857,0
433,0.04997457586711241,-0.7982035781509866,1
434,-0.5483088372457976,0.8009842124825712,0
435,-0.1733360062783814,-1.063997824969658,0
436,0.6765674477512966,-0.8431250807520911,0
437,-0.390069307313129,0.8850315924145631,0
438,0.24585234896356092,0.7102219429570149,1
439,0.5937670635366983,0.669592875250038,0
440,-0.904469838318423,0.03992640184283952,0
441,0.5950735817573289,-0.4351557030979573,1
442,-0.22904080927706252,-0.9157954229119135,0
443,0.9917176773653126,-0.10425002957819812,0
444,-0.918605596143979,0.40650014539135193,0
445,0.4299724655679178,0.7117303489380353,1
446,0.42919890208535083,0.8926420731085027,0
447,-0.5534070992545765,-0.8639404125881615,0
448,-0.4093234142013055,0.8882648331224503,0
449,0.8197874777639654,0.25856269723311753,1
450,-0.9710647712187351,-0.5332892689764188,0
451,-0.9725734040955336,0.3721613818549212,0
452,0.18781252778368998,-0.9326860503293932,0
453,-0.8685241554460618,-0.49803118896412335,0
454,-0.5312524651089099,-0.5809574734770382,1
455,-0.9641540073151678,0.33543007962885524,0
456,0.7386386222596479,0.8159575897256567,0
457,0.06155063609553207,1.0530739754593386,0
458,-0.9317397256465665,-0.500137212332001,0
459,0.17296580771985215,0.9783276164723871,0
460,0.31050056127538,-0.8271920372592765,1
461,-0.7444989476921532,-0.317625672907907,1
462,-0.7239325412790077,0.4358110835398236,1
463,0.3793175598597635,-0.9387354732521911,0
464,0.7812518513006268,-0.20991156615945128,1
465,0.9686996931644143,0.17548348989246645,0
466,-0.9720195444151362,-0.12394607344634528,0
467,-0.13005774833306077,-0.9697992493685481,0
468,0.9037430502143908,-0.5610594020961528,0
469,-0.8335579799578747,0.36759503580906394,0
470,-0.3120596623449217,0.9198860450292193,0
471,-0.7116616949399556,0.46930421686814416,1
472,-0.9435150948320006,0.32864211649302016,0
473,0.3773680439753392,-0.6549253155773878,1
474,-0.37388265060351167,-0.693749737675661,1
475,0.4134025714278682,0.7142829279246341,1
476,-0.4247739866585216,-0.8856010046317113,0
477,0.67136889005005,-0.622877247842255,0
478,-0.251970636523516,0.9251025325991074,0
479,-0.025341774346267817,-0.7762043804840221,1
480,0.533823973836413,-0.5819966388557739,1
481,0.12208065007324802,0.8294701670395257,1
482,-0.8418836017388984,-0.10388469906697681,1
483,0.965743938508604,-0.23755880409568442,0
484,0.6403439267333683,-0.534431508728965,1
485,0.8824571128908797,-0.6160955911878319,0
486,-0.9363687096907182,-0.405781645196135,0
487,-1.0003944362610635,-0.10262773454129165,0
488,1.043876746312738,-0.15390818797405892,0
489,-0.609883983016593,0.6990309737683267,0
490,-1.0029018218310446,-0.15950634383018922,0
491,-0.02339992333719472,-0.9958950251372586,0
492,0.42711954731427726,-0.8185228808370272,0
493,0.720326230158985,-0.5579220623916336,0
494,-0.35183177128789744,-0.6744482485321226,1
495,0.639603776130481,-0.37724644161949006,1
496,0.8332214720997213,-0.11461317358694574,1
497,-0.6543070732061379,-0.7679909920877349,0
498,0.768884904575639,0.09933811935430802,1
499,0.3164863594084365,-0.7745157360525167,1
